TRAV_ID	ACT_TYPE	LINK	DES_ARR_TIME	NOTES
697	h	2000	28800	
698	h	500	0	
698	h	1900	28800	
699	h	100	0	
699	h	2000	28800	
700	h	500	0	
700	h	2000	28800	
701	h	500	0	
701	h	2000	81766	
702	h	300	0	
702	h	2000	56822	
703	h	200	0	
703	h	2000	28800	
704	h	400	0	
704	h	2000	38880	
705	h	100	0	
705	h	2000	28800	
706	h	300	0	
706	h	1900	17314	
707	h	500	0	
707	h	1900	28800	
708	h	400	0	
708	h	1900	18516	
709	h	300	0	
709	h	1900	28800	
710	h	500	0	
710	h	2000	28800	
711	h	200	0	
711	h	2000	28800	
712	h	200	0	
712	h	2000	28800	
713	h	200	0	
713	h	2000	22358	
714	h	100	0	
714	h	1900	40143	
715	h	500	0	
715	h	2000	28800	
716	h	200	0	
716	h	2000	28800	
717	h	400	0	
717	h	1900	33843	
718	h	500	0	
718	h	1900	38306	
719	h	400	0	
719	h	1900	74158	
720	h	200	0	
720	h	2000	28256	
721	h	100	0	
721	h	1900	28800	
722	h	300	0	
722	h	1900	28800	
723	h	200	0	
723	h	2000	55644	
724	h	200	0	
724	h	2000	65568	
725	h	300	0	
725	h	1900	680	
726	h	400	0	
726	h	1900	28800	
727	h	200	0	
727	h	1900	40225	
728	h	500	0	
728	h	2000	19732	
729	h	200	0	
729	h	2000	21765	
730	h	300	0	
730	h	2000	51591	
731	h	200	0	
731	h	1900	54703	
732	h	200	0	
732	h	2000	11096	
733	h	200	0	
733	h	1900	28800	
734	h	500	0	
734	h	2000	28800	
735	h	200	0	
735	h	2000	28800	
736	h	400	0	
736	h	2000	28800	
737	h	300	0	
737	h	1900	73524	
738	h	200	0	
738	h	2000	72418	
739	h	100	0	
739	h	2000	28800	
740	h	100	0	
740	h	1900	28800	
741	h	500	0	
741	h	2000	28800	
742	h	300	0	
742	h	1900	28121	
743	h	100	0	
743	h	1900	28800	
744	h	500	0	
744	h	1900	41103	
745	h	300	0	
745	h	1900	78112	
746	h	500	0	
746	h	2000	22166	
747	h	100	0	
747	h	1900	48239	
748	h	400	0	
748	h	1900	70776	
749	h	200	0	
749	h	2000	28800	
750	h	100	0	
750	h	2000	28800	
751	h	200	0	
751	h	1900	36720	
752	h	300	0	
752	h	1900	28800	
753	h	300	0	
753	h	2000	22194	
754	h	400	0	
754	h	1900	28800	
755	h	200	0	
755	h	2000	42794	
756	h	300	0	
756	h	2000	28800	
757	h	300	0	
757	h	1900	28800	
758	h	400	0	
758	h	2000	28800	
759	h	200	0	
759	h	1900	28800	
760	h	300	0	
760	h	1900	28800	
761	h	500	0	
761	h	1900	28800	
762	h	400	0	
762	h	1900	51319	
763	h	200	0	
763	h	1900	29134	
764	h	200	0	
764	h	2000	43077	
765	h	300	0	
765	h	1900	28800	
766	h	200	0	
766	h	2000	82589	
767	h	500	0	
767	h	1900	64743	
768	h	300	0	
768	h	1900	28800	
769	h	200	0	
769	h	1900	703	
770	h	200	0	
770	h	1900	28800	
771	h	300	0	
771	h	1900	28800	
772	h	300	0	
772	h	2000	18852	
773	h	100	0	
773	h	2000	28800	
774	h	400	0	
774	h	2000	65206	
775	h	500	0	
775	h	1900	56392	
776	h	100	0	
776	h	2000	57029	
777	h	200	0	
777	h	2000	9182	
778	h	400	0	
778	h	1900	77748	
779	h	200	0	
779	h	2000	28800	
780	h	500	0	
780	h	1900	16038	
781	h	400	0	
781	h	2000	63736	
782	h	400	0	
782	h	1900	28800	
783	h	100	0	
783	h	2000	71677	
784	h	200	0	
784	h	2000	30711	
785	h	100	0	
785	h	1900	66260	
786	h	500	0	
786	h	2000	28800	
787	h	500	0	
787	h	1900	827	
788	h	100	0	
788	h	1900	23647	
789	h	300	0	
789	h	2000	28800	
790	h	500	0	
790	h	2000	82800	
791	h	200	0	
791	h	1900	46922	
792	h	400	0	
792	h	2000	81844	
793	h	500	0	
793	h	1900	28800	
794	h	500	0	
794	h	2000	48779	
795	h	200	0	
795	h	1900	66496	
796	h	400	0	
796	h	2000	28800	
797	h	400	0	
797	h	1900	28800	
798	h	500	0	
798	h	1900	17653	
799	h	400	0	
799	h	2000	28800	
800	h	200	0	
800	h	1900	77937	
801	h	200	0	
801	h	1900	10065	
802	h	400	0	
802	h	1900	67012	
803	h	200	0	
803	h	1900	81219	
804	h	500	0	
804	h	1900	54013	
805	h	400	0	
805	h	1900	45653	
806	h	400	0	
806	h	1900	64913	
807	h	300	0	
807	h	2000	28800	
808	h	100	0	
808	h	1900	53946	
809	h	400	0	
809	h	1900	28800	
810	h	500	0	
810	h	1900	56430	
811	h	500	0	
811	h	1900	28800	
812	h	500	0	
812	h	1900	55076	
813	h	200	0	
813	h	2000	28800	
814	h	400	0	
814	h	1900	28800	
815	h	100	0	
815	h	2000	28800	
816	h	100	0	
816	h	1900	32628	
817	h	300	0	
817	h	1900	28800	
818	h	100	0	
818	h	2000	28800	
819	h	400	0	
819	h	2000	28800	
820	h	200	0	
820	h	1900	28800	
821	h	300	0	
821	h	1900	82800	
822	h	500	0	
822	h	2000	75589	
823	h	100	0	
823	h	1900	69241	
824	h	300	0	
824	h	2000	28800	
825	h	400	0	
825	h	2000	28800	
826	h	300	0	
826	h	2000	28800	
827	h	500	0	
827	h	1900	28800	
828	h	300	0	
828	h	2000	9150	
829	h	300	0	
829	h	2000	28800	
830	h	200	0	
830	h	2000	28800	
831	h	500	0	
831	h	2000	28800	
832	h	500	0	
832	h	2000	16404	
833	h	300	0	
833	h	1900	10635	
834	h	500	0	
834	h	2000	28800	
835	h	300	0	
835	h	1900	28800	
836	h	100	0	
836	h	2000	28800	
837	h	100	0	
837	h	2000	53797	
838	h	300	0	
838	h	1900	82800	
839	h	300	0	
839	h	1900	28800	
840	h	500	0	
840	h	1900	28800	
841	h	500	0	
841	h	2000	28800	
842	h	100	0	
842	h	1900	46586	
843	h	300	0	
843	h	2000	28800	
844	h	400	0	
844	h	2000	61037	
845	h	400	0	
845	h	1900	53722	
846	h	300	0	
846	h	1900	26597	
847	h	300	0	
847	h	1900	22576	
848	h	400	0	
848	h	1900	28800	
849	h	100	0	
849	h	2000	68776	
850	h	400	0	
850	h	2000	28800	
851	h	100	0	
851	h	2000	41885	
852	h	100	0	
852	h	2000	28752	
853	h	500	0	
853	h	2000	66684	
854	h	200	0	
854	h	1900	76529	
855	h	200	0	
855	h	1900	53714	
856	h	200	0	
856	h	2000	28800	
857	h	400	0	
857	h	1900	41625	
858	h	300	0	
858	h	2000	69042	
859	h	300	0	
859	h	2000	21371	
860	h	100	0	
860	h	2000	28800	
861	h	100	0	
861	h	2000	18213	
862	h	100	0	
862	h	1900	28800	
863	h	100	0	
863	h	2000	28800	
864	h	500	0	
864	h	2000	28800	
865	h	400	0	
865	h	1900	10443	
866	h	100	0	
866	h	1900	82800	
867	h	400	0	
867	h	1900	28800	
868	h	300	0	
868	h	2000	75098	
869	h	500	0	
869	h	1900	28800	
870	h	100	0	
870	h	1900	79474	
871	h	400	0	
871	h	1900	82800	
872	h	200	0	
872	h	2000	31411	
873	h	300	0	
873	h	2000	28800	
874	h	300	0	
874	h	1900	72412	
875	h	100	0	
875	h	1900	28800	
876	h	200	0	
876	h	2000	51232	
877	h	400	0	
877	h	2000	34827	
878	h	100	0	
878	h	1900	28800	
879	h	100	0	
879	h	2000	28800	
880	h	300	0	
880	h	2000	28800	
881	h	400	0	
881	h	2000	82800	
882	h	300	0	
882	h	2000	53818	
883	h	500	0	
883	h	2000	3550	
884	h	400	0	
884	h	2000	61117	
885	h	100	0	
885	h	2000	44641	
886	h	100	0	
886	h	2000	52399	
887	h	500	0	
887	h	2000	45954	
888	h	300	0	
888	h	2000	81440	
889	h	100	0	
889	h	2000	8774	
890	h	500	0	
890	h	2000	28800	
891	h	300	0	
891	h	1900	28800	
892	h	400	0	
892	h	1900	31276	
893	h	300	0	
893	h	1900	28800	
894	h	200	0	
894	h	2000	28800	
895	h	100	0	
895	h	1900	28800	
896	h	500	0	
896	h	1900	28800	
897	h	100	0	
897	h	2000	69597	
898	h	100	0	
898	h	1900	23020	
899	h	500	0	
899	h	1900	28800	
900	h	500	0	
900	h	2000	4163	
901	h	500	0	
901	h	1900	7168	
902	h	200	0	
902	h	1900	25240	
903	h	100	0	
903	h	2000	14978	
904	h	300	0	
904	h	2000	28800	
905	h	100	0	
905	h	1900	28800	
906	h	200	0	
906	h	2000	19793	
907	h	200	0	
907	h	2000	28800	
908	h	400	0	
908	h	2000	34455	
909	h	200	0	
909	h	2000	28800	
910	h	300	0	
910	h	2000	76428	
911	h	300	0	
911	h	2000	8745	
912	h	400	0	
912	h	1900	3590	
913	h	500	0	
913	h	2000	35811	
914	h	100	0	
914	h	1900	28800	
915	h	200	0	
915	h	1900	75081	
916	h	400	0	
916	h	1900	45287	
917	h	400	0	
917	h	2000	28800	
918	h	500	0	
918	h	2000	28800	
919	h	300	0	
919	h	2000	28800	
920	h	400	0	
920	h	2000	21797	
921	h	300	0	
921	h	1900	65127	
922	h	100	0	
922	h	1900	28800	
923	h	400	0	
923	h	2000	40511	
924	h	200	0	
924	h	2000	22071	
925	h	200	0	
925	h	2000	59951	
926	h	200	0	
926	h	1900	45536	
927	h	400	0	
927	h	2000	28800	
928	h	100	0	
928	h	1900	30444	
929	h	400	0	
929	h	1900	28800	
930	h	300	0	
930	h	2000	15391	
931	h	100	0	
931	h	2000	28800	
932	h	200	0	
932	h	2000	9134	
933	h	300	0	
933	h	2000	44340	
934	h	200	0	
934	h	1900	28800	
935	h	200	0	
935	h	1900	76847	
936	h	100	0	
936	h	2000	19157	
937	h	300	0	
937	h	1900	27138	
938	h	200	0	
938	h	2000	73286	
939	h	100	0	
939	h	2000	3756	
940	h	400	0	
940	h	2000	28800	
941	h	100	0	
941	h	1900	36402	
942	h	200	0	
942	h	1900	49255	
943	h	200	0	
943	h	2000	38749	
944	h	500	0	
944	h	1900	28800	
945	h	500	0	
945	h	1900	28800	
946	h	500	0	
946	h	1900	28800	
947	h	500	0	
947	h	2000	28800	
948	h	200	0	
948	h	1900	28800	
949	h	500	0	
949	h	2000	32630	
950	h	100	0	
950	h	2000	28800	
951	h	100	0	
951	h	1900	28800	
952	h	200	0	
952	h	1900	1744	
953	h	300	0	
953	h	1900	63935	
954	h	200	0	
954	h	2000	51035	
955	h	400	0	
955	h	2000	71511	
956	h	300	0	
956	h	2000	74198	
957	h	200	0	
957	h	1900	31252	
958	h	400	0	
958	h	2000	43387	
959	h	200	0	
959	h	2000	23892	
960	h	100	0	
960	h	1900	28800	
961	h	400	0	
961	h	2000	23445	
962	h	400	0	
962	h	1900	3638	
963	h	300	0	
963	h	1900	28201	
964	h	100	0	
964	h	1900	79375	
965	h	400	0	
965	h	1900	28800	
966	h	200	0	
966	h	1900	28800	
967	h	500	0	
967	h	1900	28800	
968	h	100	0	
968	h	2000	31545	
969	h	200	0	
969	h	1900	42450	
970	h	500	0	
970	h	2000	37756	
971	h	400	0	
971	h	1900	28800	
972	h	200	0	
972	h	1900	28800	
973	h	100	0	
973	h	1900	82348	
974	h	200	0	
974	h	1900	53425	
975	h	200	0	
975	h	2000	28800	
976	h	400	0	
976	h	2000	28800	
977	h	400	0	
977	h	1900	28800	
978	h	200	0	
978	h	2000	28800	
979	h	100	0	
979	h	1900	28800	
980	h	500	0	
980	h	1900	28800	
981	h	100	0	
981	h	1900	66497	
982	h	500	0	
982	h	1900	27425	
983	h	400	0	
983	h	1900	28800	
984	h	100	0	
984	h	2000	29493	
985	h	400	0	
985	h	2000	28800	
986	h	400	0	
986	h	1900	28800	
987	h	200	0	
987	h	2000	49322	
988	h	300	0	
988	h	1900	40041	
989	h	100	0	
989	h	2000	60705	
990	h	500	0	
990	h	2000	28800	
991	h	300	0	
991	h	1900	28800	
992	h	400	0	
992	h	1900	14416	
993	h	400	0	
993	h	2000	28800	
994	h	400	0	
994	h	1900	43003	
995	h	100	0	
995	h	2000	82800	
996	h	400	0	
996	h	2000	28800	
997	h	400	0	
997	h	1900	61868	
998	h	500	0	
998	h	2000	28800	
999	h	300	0	
999	h	1900	60168	
1000	h	300	0	
1000	h	2000	44462	
1001	h	100	0	
1001	h	1900	28800	
1002	h	300	0	
1002	h	1900	28800	
1003	h	400	0	
1003	h	2000	28800	
1004	h	100	0	
1004	h	1900	28800	
1005	h	100	0	
1005	h	2000	60797	
1006	h	200	0	
1006	h	2000	28800	
1007	h	500	0	
1007	h	1900	81686	
1008	h	300	0	
1008	h	2000	28800	
1009	h	200	0	
1009	h	1900	82800	
1010	h	500	0	
1010	h	2000	49534	
1011	h	400	0	
1011	h	1900	3669	
1012	h	400	0	
1012	h	2000	22604	
1013	h	400	0	
1013	h	2000	28800	
1014	h	500	0	
1014	h	2000	28800	
1015	h	500	0	
1015	h	2000	52975	
1016	h	100	0	
1016	h	1900	78047	
1017	h	100	0	
1017	h	1900	45876	
1018	h	400	0	
1018	h	1900	28800	
1019	h	500	0	
1019	h	1900	50513	
1020	h	300	0	
1020	h	2000	44776	
1021	h	200	0	
1021	h	1900	28800	
1022	h	500	0	
1022	h	2000	28800	
1023	h	200	0	
1023	h	2000	28800	
1024	h	100	0	
1024	h	1900	48610	
1025	h	300	0	
1025	h	1900	10067	
1026	h	200	0	
1026	h	2000	79376	
1027	h	500	0	
1027	h	1900	53135	
1028	h	300	0	
1028	h	2000	28800	
1029	h	200	0	
1029	h	1900	6929	
1030	h	500	0	
1030	h	1900	41902	
1031	h	100	0	
1031	h	1900	20532	
1032	h	500	0	
1032	h	2000	45624	
1033	h	200	0	
1033	h	1900	23890	
1034	h	500	0	
1034	h	1900	11901	
1035	h	500	0	
1035	h	1900	28800	
1036	h	200	0	
1036	h	2000	28800	
1037	h	200	0	
1037	h	1900	28800	
1038	h	400	0	
1038	h	1900	75006	
1039	h	200	0	
1039	h	1900	26847	
1040	h	400	0	
1040	h	1900	28800	
1041	h	100	0	
1041	h	2000	28027	
1042	h	300	0	
1042	h	2000	28800	
1043	h	300	0	
1043	h	1900	28800	
1044	h	300	0	
1044	h	1900	28800	
1045	h	500	0	
1045	h	1900	28800	
1046	h	300	0	
1046	h	1900	28800	
1047	h	300	0	
1047	h	1900	28800	
1048	h	200	0	
1048	h	1900	9793	
1049	h	400	0	
1049	h	1900	28800	
1050	h	400	0	
1050	h	2000	62035	
1051	h	400	0	
1051	h	1900	74033	
1052	h	200	0	
1052	h	2000	80465	
1053	h	400	0	
1053	h	2000	17367	
1054	h	500	0	
1054	h	1900	28800	
1055	h	100	0	
1055	h	2000	28800	
1056	h	200	0	
1056	h	1900	28800	
1057	h	300	0	
1057	h	1900	16543	
1058	h	100	0	
1058	h	1900	58705	
1059	h	500	0	
1059	h	2000	28800	
1060	h	200	0	
1060	h	2000	75465	
1061	h	400	0	
1061	h	2000	30094	
1062	h	300	0	
1062	h	2000	28800	
1063	h	500	0	
1063	h	1900	28800	
1064	h	300	0	
1064	h	2000	28800	
1065	h	500	0	
1065	h	2000	28800	
1066	h	400	0	
1066	h	1900	28800	
1067	h	200	0	
1067	h	2000	57489	
1068	h	200	0	
1068	h	1900	21759	
1069	h	400	0	
1069	h	1900	28800	
1070	h	500	0	
1070	h	1900	82800	
1071	h	200	0	
1071	h	2000	28800	
1072	h	500	0	
1072	h	2000	82800	
1073	h	200	0	
1073	h	1900	50459	
1074	h	500	0	
1074	h	1900	28800	
1075	h	100	0	
1075	h	2000	28800	
1076	h	200	0	
1076	h	2000	28800	
1077	h	500	0	
1077	h	2000	2094	
1078	h	100	0	
1078	h	1900	72143	
1079	h	400	0	
1079	h	1900	17517	
1080	h	200	0	
1080	h	2000	28800	
1081	h	500	0	
1081	h	1900	28800	
1082	h	300	0	
1082	h	2000	65424	
1083	h	500	0	
1083	h	1900	28800	
1084	h	200	0	
1084	h	2000	28800	
1085	h	300	0	
1085	h	1900	28800	
1086	h	300	0	
1086	h	1900	28800	
1087	h	100	0	
1087	h	2000	28800	
1088	h	300	0	
1088	h	2000	689	
1089	h	100	0	
1089	h	2000	28800	
1090	h	200	0	
1090	h	1900	28800	
1091	h	300	0	
1091	h	1900	39096	
1092	h	100	0	
1092	h	2000	44147	
1093	h	100	0	
1093	h	2000	28800	
1094	h	200	0	
1094	h	2000	28800	
1095	h	400	0	
1095	h	1900	31351	
1096	h	300	0	
1096	h	2000	28800	
1097	h	400	0	
1097	h	2000	72837	
1098	h	500	0	
1098	h	1900	28800	
1099	h	100	0	
1099	h	1900	28800	
1100	h	100	0	
1100	h	1900	28800	
1101	h	200	0	
1101	h	1900	82800	
1102	h	400	0	
1102	h	2000	9718	
1103	h	500	0	
1103	h	2000	28800	
1104	h	100	0	
1104	h	1900	23311	
1105	h	500	0	
1105	h	1900	28800	
1106	h	400	0	
1106	h	2000	70876	
1107	h	100	0	
1107	h	2000	28800	
1108	h	200	0	
1108	h	2000	28800	
1109	h	200	0	
1109	h	2000	28800	
1110	h	500	0	
1110	h	1900	28800	
1111	h	300	0	
1111	h	1900	18327	
1112	h	400	0	
1112	h	2000	41333	
1113	h	400	0	
1113	h	1900	28800	
1114	h	400	0	
1114	h	2000	28800	
1115	h	200	0	
1115	h	1900	28800	
1116	h	200	0	
1116	h	1900	28800	
1117	h	400	0	
1117	h	1900	30077	
1118	h	200	0	
1118	h	1900	28800	
1119	h	400	0	
1119	h	2000	78237	
1120	h	500	0	
1120	h	1900	81887	
1121	h	500	0	
1121	h	2000	81272	
1122	h	500	0	
1122	h	1900	28800	
1123	h	100	0	
1123	h	1900	81300	
1124	h	300	0	
1124	h	2000	5765	
1125	h	100	0	
1125	h	2000	28800	
1126	h	200	0	
1126	h	1900	82800	
1127	h	400	0	
1127	h	2000	82763	
1128	h	400	0	
1128	h	2000	28800	
1129	h	200	0	
1129	h	2000	28800	
1130	h	400	0	
1130	h	2000	46465	
1131	h	400	0	
1131	h	1900	45714	
1132	h	200	0	
1132	h	1900	82800	
1133	h	300	0	
1133	h	2000	39469	
1134	h	400	0	
1134	h	2000	16166	
1135	h	400	0	
1135	h	2000	28800	
1136	h	500	0	
1136	h	1900	57728	
1137	h	500	0	
1137	h	1900	28800	
1138	h	300	0	
1138	h	2000	28800	
1139	h	300	0	
1139	h	2000	28800	
1140	h	500	0	
1140	h	2000	28800	
1141	h	200	0	
1141	h	1900	28800	
1142	h	500	0	
1142	h	2000	28800	
1143	h	400	0	
1143	h	1900	65217	
1144	h	200	0	
1144	h	1900	28800	
1145	h	500	0	
1145	h	2000	28800	
1146	h	400	0	
1146	h	1900	40277	
1147	h	200	0	
1147	h	2000	13650	
1148	h	300	0	
1148	h	2000	24184	
1149	h	100	0	
1149	h	1900	48089	
1150	h	100	0	
1150	h	1900	28800	
1151	h	500	0	
1151	h	2000	11962	
1152	h	200	0	
1152	h	1900	28800	
1153	h	200	0	
1153	h	1900	61727	
1154	h	400	0	
1154	h	2000	55414	
1155	h	100	0	
1155	h	2000	28800	
1156	h	100	0	
1156	h	1900	28800	
1157	h	500	0	
1157	h	2000	77731	
1158	h	200	0	
1158	h	1900	19423	
1159	h	300	0	
1159	h	2000	28800	
1160	h	300	0	
1160	h	2000	28800	
1161	h	500	0	
1161	h	2000	28800	
1162	h	100	0	
1162	h	1900	32081	
1163	h	200	0	
1163	h	1900	28800	
1164	h	100	0	
1164	h	2000	34101	
1165	h	100	0	
1165	h	1900	6608	
1166	h	100	0	
1166	h	1900	22114	
1167	h	300	0	
1167	h	1900	76453	
1168	h	300	0	
1168	h	1900	28800	
1169	h	200	0	
1169	h	2000	77974	
1170	h	300	0	
1170	h	2000	82800	
1171	h	300	0	
1171	h	2000	28800	
1172	h	200	0	
1172	h	1900	28800	
1173	h	400	0	
1173	h	2000	28800	
1174	h	200	0	
1174	h	2000	82778	
1175	h	400	0	
1175	h	2000	53926	
1176	h	300	0	
1176	h	2000	54583	
1177	h	100	0	
1177	h	1900	28800	
1178	h	200	0	
1178	h	2000	28800	
1179	h	500	0	
1179	h	2000	28800	
1180	h	300	0	
1180	h	2000	28800	
1181	h	300	0	
1181	h	2000	32007	
1182	h	100	0	
1182	h	2000	28800	
1183	h	400	0	
1183	h	2000	45611	
1184	h	400	0	
1184	h	2000	28800	
1185	h	300	0	
1185	h	2000	24047	
1186	h	100	0	
1186	h	1900	31236	
1187	h	300	0	
1187	h	2000	82612	
1188	h	500	0	
1188	h	2000	28800	
1189	h	400	0	
1189	h	1900	28800	
1190	h	200	0	
1190	h	1900	19635	
1191	h	400	0	
1191	h	2000	28800	
1192	h	500	0	
1192	h	2000	8972	
1193	h	400	0	
1193	h	2000	26266	
1194	h	500	0	
1194	h	1900	75453	
1195	h	200	0	
1195	h	2000	74732	
1196	h	100	0	
1196	h	1900	27228	
1197	h	100	0	
1197	h	2000	28800	
1198	h	100	0	
1198	h	2000	60701	
1199	h	200	0	
1199	h	2000	26647	
1200	h	200	0	
1200	h	1900	28800	
1201	h	100	0	
1201	h	1900	28800	
1202	h	200	0	
1202	h	2000	28800	
1203	h	500	0	
1203	h	2000	28800	
1204	h	300	0	
1204	h	2000	28800	
1205	h	400	0	
1205	h	1900	30805	
1206	h	200	0	
1206	h	1900	45160	
1207	h	200	0	
1207	h	1900	28800	
1208	h	300	0	
1208	h	1900	1081	
1209	h	500	0	
1209	h	2000	28800	
1210	h	500	0	
1210	h	2000	28800	
1211	h	400	0	
1211	h	1900	25240	
1212	h	500	0	
1212	h	1900	33415	
1213	h	300	0	
1213	h	2000	25372	
1214	h	500	0	
1214	h	2000	21733	
1215	h	300	0	
1215	h	2000	80593	
1216	h	400	0	
1216	h	1900	28800	
1217	h	200	0	
1217	h	1900	28800	
1218	h	200	0	
1218	h	2000	9547	
1219	h	200	0	
1219	h	2000	28800	
1220	h	200	0	
1220	h	1900	28800	
1221	h	100	0	
1221	h	1900	28800	
1222	h	400	0	
1222	h	2000	74545	
1223	h	300	0	
1223	h	2000	45506	
1224	h	400	0	
1224	h	2000	28800	
1225	h	100	0	
1225	h	2000	28800	
1226	h	500	0	
1226	h	2000	63062	
1227	h	400	0	
1227	h	1900	28800	
1228	h	100	0	
1228	h	2000	33678	
1229	h	200	0	
1229	h	2000	50119	
1230	h	400	0	
1230	h	2000	29496	
1231	h	200	0	
1231	h	1900	48136	
1232	h	300	0	
1232	h	1900	28800	
1233	h	100	0	
1233	h	1900	30446	
1234	h	300	0	
1234	h	2000	28800	
1235	h	400	0	
1235	h	2000	68362	
1236	h	100	0	
1236	h	1900	28800	
1237	h	300	0	
1237	h	2000	71013	
1238	h	300	0	
1238	h	1900	28800	
1239	h	400	0	
1239	h	2000	1569	
1240	h	200	0	
1240	h	2000	28976	
1241	h	400	0	
1241	h	1900	28800	
1242	h	300	0	
1242	h	2000	50557	
1243	h	400	0	
1243	h	1900	28800	
1244	h	300	0	
1244	h	2000	37483	
1245	h	200	0	
1245	h	2000	28800	
1246	h	500	0	
1246	h	1900	28800	
1247	h	500	0	
1247	h	2000	28800	
1248	h	100	0	
1248	h	1900	27041	
1249	h	300	0	
1249	h	1900	9023	
1250	h	100	0	
1250	h	1900	17463	
1251	h	500	0	
1251	h	1900	28800	
1252	h	400	0	
1252	h	2000	28800	
1253	h	500	0	
1253	h	1900	28800	
1254	h	100	0	
1254	h	2000	24405	
1255	h	400	0	
1255	h	1900	28800	
1256	h	300	0	
1256	h	1900	28800	
1257	h	300	0	
1257	h	2000	28800	
1258	h	400	0	
1258	h	1900	68744	
1259	h	100	0	
1259	h	1900	28800	
1260	h	400	0	
1260	h	1900	73281	
1261	h	200	0	
1261	h	1900	28800	
1262	h	500	0	
1262	h	1900	28800	
1263	h	500	0	
1263	h	2000	28800	
1264	h	400	0	
1264	h	1900	81978	
1265	h	100	0	
1265	h	2000	28800	
1266	h	500	0	
1266	h	2000	28800	
1267	h	500	0	
1267	h	2000	18074	
1268	h	300	0	
1268	h	1900	1919	
1269	h	500	0	
1269	h	2000	20352	
1270	h	500	0	
1270	h	1900	4386	
1271	h	200	0	
1271	h	2000	28800	
1272	h	200	0	
1272	h	2000	28800	
1273	h	300	0	
1273	h	1900	28800	
1274	h	400	0	
1274	h	1900	28800	
1275	h	400	0	
1275	h	1900	82800	
1276	h	100	0	
1276	h	1900	80068	
1277	h	500	0	
1277	h	1900	72634	
1278	h	100	0	
1278	h	2000	40026	
1279	h	300	0	
1279	h	2000	16825	
1280	h	300	0	
1280	h	2000	28800	
1281	h	300	0	
1281	h	1900	1565	
1282	h	100	0	
1282	h	1900	25552	
1283	h	500	0	
1283	h	1900	28800	
1284	h	200	0	
1284	h	1900	27562	
1285	h	100	0	
1285	h	1900	28800	
1286	h	300	0	
1286	h	1900	27709	
1287	h	400	0	
1287	h	1900	56291	
1288	h	100	0	
1288	h	2000	37633	
1289	h	500	0	
1289	h	1900	28800	
1290	h	500	0	
1290	h	2000	28800	
1291	h	500	0	
1291	h	1900	41738	
1292	h	500	0	
1292	h	2000	64301	
1293	h	300	0	
1293	h	1900	28800	
1294	h	200	0	
1294	h	1900	68643	
1295	h	200	0	
1295	h	2000	28800	
1296	h	300	0	
1296	h	1900	28800	
1297	h	100	0	
1297	h	2000	28800	
1298	h	300	0	
1298	h	1900	28800	
1299	h	300	0	
1299	h	1900	28800	
1300	h	300	0	
1300	h	2000	52042	
1301	h	200	0	
1301	h	2000	28800	
1302	h	100	0	
1302	h	1900	79453	
1303	h	500	0	
1303	h	2000	28800	
1304	h	100	0	
1304	h	2000	28800	
1305	h	500	0	
1305	h	2000	16125	
1306	h	500	0	
1306	h	1900	28800	
1307	h	100	0	
1307	h	2000	28800	
1308	h	400	0	
1308	h	1900	28800	
1309	h	500	0	
1309	h	2000	82504	
1310	h	500	0	
1310	h	1900	42421	
1311	h	100	0	
1311	h	2000	28800	
1312	h	500	0	
1312	h	2000	14147	
1313	h	300	0	
1313	h	2000	28800	
1314	h	300	0	
1314	h	2000	28800	
1315	h	500	0	
1315	h	2000	28800	
1316	h	200	0	
1316	h	2000	19777	
1317	h	300	0	
1317	h	2000	78889	
1318	h	100	0	
1318	h	2000	81395	
1319	h	300	0	
1319	h	2000	1890	
1320	h	300	0	
1320	h	1900	28800	
1321	h	500	0	
1321	h	2000	21796	
1322	h	100	0	
1322	h	2000	28800	
1323	h	100	0	
1323	h	2000	25952	
1324	h	500	0	
1324	h	1900	55122	
1325	h	400	0	
1325	h	1900	28800	
1326	h	500	0	
1326	h	1900	39336	
1327	h	500	0	
1327	h	2000	17430	
1328	h	200	0	
1328	h	1900	28800	
1329	h	500	0	
1329	h	1900	33752	
1330	h	100	0	
1330	h	2000	82800	
1331	h	200	0	
1331	h	1900	73705	
1332	h	300	0	
1332	h	2000	28800	
1333	h	400	0	
1333	h	2000	64547	
1334	h	500	0	
1334	h	1900	28800	
1335	h	100	0	
1335	h	1900	29960	
1336	h	200	0	
1336	h	2000	28800	
1337	h	200	0	
1337	h	2000	28800	
1338	h	300	0	
1338	h	1900	28800	
1339	h	400	0	
1339	h	1900	28800	
1340	h	500	0	
1340	h	1900	28800	
1341	h	400	0	
1341	h	2000	28800	
1342	h	300	0	
1342	h	1900	28800	
1343	h	400	0	
1343	h	1900	30012	
1344	h	100	0	
1344	h	1900	61499	
1345	h	100	0	
1345	h	1900	28800	
1346	h	200	0	
1346	h	2000	28800	
1347	h	100	0	
1347	h	1900	24275	
1348	h	500	0	
1348	h	1900	75387	
1349	h	500	0	
1349	h	2000	13314	
1350	h	300	0	
1350	h	1900	69037	
1351	h	300	0	
